mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,1,"[50, 50]",0.0001,15,1024,18.770453249612405,15.987129578162643,18.84501087085811,16.134356716829803,15.26071080006659
Fourier Ramps,1,"[50, 50]",0.001,15,1024,18.76328412440458,15.915481800634582,18.873955621545246,15.549397848610067,15.33717740001157
Fourier Ramps,1,"[50, 50]",0.01,15,1024,18.251364134331432,15.45195277364561,45.332856182883134,43.94589329567341,14.963424499845132
Fourier Ramps,1,"[50, 50]",0.1,15,1024,20.18177874320801,15.692589870534157,21.685698431214725,16.134829145897026,15.034314499935135
Fourier Ramps,1,"[50, 50]",1e-05,15,2048,40.989420850146004,34.0461252383716,36.64900101933242,29.154831234628126,8.892392399953678
Fourier Ramps,1,"[50, 50]",0.0001,15,2048,19.497143047004233,16.447613209774232,21.807759824070462,20.49539261294774,8.94504510005936
Fourier Ramps,1,"[50, 50]",0.001,15,2048,18.761747479077528,15.99593568949189,18.804470941249424,15.788339558519478,8.855651400052011
Fourier Ramps,1,"[50, 50]",0.01,15,2048,18.717392560470238,16.07739465712757,19.41749111394459,15.344748401989369,8.81887389998883
Fourier Ramps,1,"[50, 50]",0.1,15,2048,16.769534796288625,14.800935068748055,18.7971216129504,15.887753169417667,8.98776250006631
Fourier Ramps,1,"[50, 50]",1e-05,20,256,18.903662166652076,16.064892794285495,19.49170333237619,17.470790005839167,24.204003900056705
Fourier Ramps,1,"[50, 50]",0.0001,20,256,18.769208417963966,15.902190133550228,18.81921018653621,15.682069576193047,25.206417700042948
Fourier Ramps,1,"[50, 50]",0.001,20,256,18.756581380684164,15.959799446909692,18.885664768327903,15.538494936959694,31.840189200127497
Fourier Ramps,1,"[50, 50]",0.01,20,256,15.069175730690425,13.253700010672478,54.26555681914309,54.772424618454515,28.904540300136432
Fourier Ramps,1,"[50, 50]",0.1,20,256,18.845253806527513,16.215901377062078,19.41027211819393,17.34512978280636,28.259273400064558
Fourier Ramps,1,"[50, 50]",1e-05,20,512,20.46711030660282,17.0527227939654,24.938111707580127,24.03434830260487,24.70145640010014
Fourier Ramps,1,"[50, 50]",0.0001,20,512,18.76690760625338,16.006939489427747,18.813713355011927,15.980227415252873,24.64667239994742
Fourier Ramps,1,"[50, 50]",0.001,20,512,18.75865468694596,15.997960115653608,18.842893308728158,15.617300638635287,24.626723800087348
Fourier Ramps,1,"[50, 50]",0.01,20,512,15.099606559309207,13.08234415426755,78.3691624410807,76.92406025652238,25.22979320003651
Fourier Ramps,1,"[50, 50]",0.1,20,512,17.15605953336912,15.00942264781935,27.799325200191912,27.122035642340407,23.821167699992657
Fourier Ramps,1,"[50, 50]",1e-05,20,1024,26.75247232800564,19.74026203761355,19.43587312144127,15.385619000424242,19.904285199940205
Fourier Ramps,1,"[50, 50]",0.0001,20,1024,18.767353077407485,15.974887543895413,18.807949441442545,15.93039453456025,20.053502899827436
Fourier Ramps,1,"[50, 50]",0.001,20,1024,18.772074813825178,16.11461205861099,18.80991408006458,15.750817799652605,20.032547099981457
Fourier Ramps,1,"[50, 50]",0.01,20,1024,18.334697201043035,15.539348044473378,19.079312324536932,16.593261834696907,20.09286109986715
Fourier Ramps,1,"[50, 50]",0.1,20,1024,14.971293052910273,13.346909152455295,45.42212566756388,45.554149715906675,19.800598500063643
Fourier Ramps,1,"[50, 50]",1e-05,20,2048,38.89664832723139,31.625871074067003,33.70996975104054,25.93376616888125,11.554386300034821
Fourier Ramps,1,"[50, 50]",0.0001,20,2048,18.9509332890776,16.09846975833041,19.703134182905593,17.795464546849953,11.54134440002963
Fourier Ramps,1,"[50, 50]",0.001,20,2048,18.763768346593228,15.970611709946997,18.80573696403379,15.76166430783998,11.47661569993943
Fourier Ramps,1,"[50, 50]",0.01,20,2048,18.585515603428604,16.104844499983898,19.652497219283223,15.345225841728752,11.378758100094274
Fourier Ramps,1,"[50, 50]",0.1,20,2048,15.568154082346926,14.020501508284418,34.355953093706724,33.87842361249768,11.453792199958116
Fourier Ramps,1,"[50, 50, 100]",1e-05,5,256,20.622291059572877,16.842157604277272,23.580075632923233,22.517611806071578,12.954620099859312
Fourier Ramps,1,"[50, 50, 100]",0.0001,5,256,18.76647653595961,15.97390939808318,18.804818013799313,15.893037127087878,12.724595400039107
