mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,1,12,0.1,50,16.03469872486823,13.373695575287028,16.752249981718922,14.560513802316871,0.10599549999460578
Calendar,1,12,1e-05,100,18.821703527076366,16.04641682928808,19.21158249256023,17.002213634666916,0.15629380010068417
Calendar,1,12,0.0001,100,18.77559296214465,16.004512835390862,19.166647522455563,16.9624739057231,0.1607240999583155
Calendar,1,12,0.001,100,18.352098391293342,15.620586205901493,18.75625377287621,16.59728103981738,0.18074660003185272
Calendar,1,12,0.01,100,16.43637276036774,13.863419436033583,16.992888110437676,14.935002169048142,0.19496120000258088
Calendar,1,12,0.1,100,16.034617984157148,13.37103827760751,16.754693628052138,14.559035882310809,0.16515139979310334
Calendar,1,12,1e-05,200,18.816560313594564,16.041766659425516,19.206603048152104,16.997836467007087,0.2428241998422891
Calendar,1,12,0.0001,200,18.725212922711634,15.958740461711413,19.117629270097865,16.919122541558888,0.23546410002745688
Calendar,1,12,0.001,200,17.954088077031397,15.261238313782947,18.374508454793897,16.252725488642774,0.2453138001728803
Calendar,1,12,0.01,200,16.089041960869476,13.481545353255534,16.745005920255082,14.633000220130635,0.2498773999977857
Calendar,1,12,0.1,200,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.23921169992536306
Calendar,1,12,1e-05,300,18.81142082789927,16.037120020124075,19.201627741052036,16.993462080536748,0.3382808999158442
Calendar,1,12,0.0001,300,18.675701244878212,15.91377191809332,19.06951287296467,16.87656149336695,0.3220578001346439
Calendar,1,12,0.001,300,17.621556229646643,14.961112869791238,18.05936705473335,15.96200043148786,0.34382529999129474
Calendar,1,12,0.01,300,16.041922391576417,13.401519863854217,16.73808086737858,14.577408944892436,0.32989419996738434
Calendar,1,12,0.1,300,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.3159825000911951
Calendar,1,12,1e-05,400,18.80628507304673,16.032475932024955,19.1966565744769,16.989091261252586,0.42844639997929335
Calendar,1,12,0.0001,400,18.627045543903087,15.869599256227964,19.02226561060598,16.83468068908225,0.4105755998753011
Calendar,1,12,0.001,400,17.344582049525833,14.710197234480397,17.800332418324658,15.719455006877922,0.4246783999260515
Calendar,1,12,0.01,400,16.035597134577518,13.380850639295417,16.746869827108824,14.564635556092536,0.4452925000805408
Calendar,1,12,0.1,400,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.3901444000657648
Calendar,1,12,1e-05,500,18.801153052094328,16.027835120265124,19.191689551644213,16.984723673053928,0.5100482001435012
