mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,7,"[50, 50, 100]",0.001,20,1024,8.834831321122701,7.249824618138315,9.845357703249777,7.738434499756208,10.535786732005363
Fourier Ramps,7,"[50, 50, 100]",0.01,20,1024,7.091055424011475,5.60636493890352,7.4789436183112805,5.7118006564214,9.918290232002619
Fourier Ramps,7,"[50, 50, 100]",0.1,20,1024,6.6109362159150855,5.209779991255001,8.185778634688033,6.082438599572794,9.645973336999305
Fourier Ramps,7,"[50, 50, 100]",1e-05,20,2048,40.52900976719098,36.697305206300605,48.19584329791503,45.84340539041075,7.260180882003624
Fourier Ramps,7,"[50, 50, 100]",0.0001,20,2048,13.481180552319994,11.256584935865206,15.415980025336305,11.998438756638926,7.314845121996768
Fourier Ramps,7,"[50, 50, 100]",0.001,20,2048,10.08847762415641,8.251598450271027,10.47275817730312,8.116279423140572,7.333267775000422
Fourier Ramps,7,"[50, 50, 100]",0.01,20,2048,7.495959062049699,5.954486820455303,7.621506092417656,5.920926952177754,7.290209471997514
Fourier Ramps,7,"[50, 50, 100]",0.1,20,2048,8.60684806635851,6.895932025581272,10.891287567573652,8.476194873427618,7.055653168994468
Fourier Ramps,7,"[50, 100, 50]",1e-05,5,256,37.480952836515755,33.44495782605874,45.41293225031124,42.9677905489936,8.941731384002196
Fourier Ramps,7,"[50, 100, 50]",0.0001,5,256,12.12394122884036,10.093307297691204,12.955860736874987,10.12244133689617,8.722898870997597
Fourier Ramps,7,"[50, 100, 50]",0.001,5,256,9.4570286322337,7.838734592763916,9.38155748614447,7.442209504892845,8.761692128995492
Fourier Ramps,7,"[50, 100, 50]",0.01,5,256,8.329384406546215,6.542750020033954,9.148037773219167,6.962262943277977,8.857232296002621
Fourier Ramps,7,"[50, 100, 50]",0.1,5,256,14.83633642645618,12.128926887322972,21.621573678686023,17.32097312191154,8.757748509000521
Fourier Ramps,7,"[50, 100, 50]",1e-05,5,512,40.25123648400226,36.41055449251746,47.87272073858485,45.50973719791473,5.420675923996896
Fourier Ramps,7,"[50, 100, 50]",0.0001,5,512,14.011363282376038,11.675522119149928,15.739953200116547,12.264553499333898,5.099617021995073
Fourier Ramps,7,"[50, 100, 50]",0.001,5,512,10.217415155837099,8.368289093874688,10.422576213777806,8.088857940979983,5.335074083006475
Fourier Ramps,7,"[50, 100, 50]",0.01,5,512,8.458054424193243,6.835538836262746,8.191406711546081,6.482886431678661,5.22991826699581
Fourier Ramps,7,"[50, 100, 50]",0.1,5,512,7.67632555602559,6.104854413675678,8.11340649963813,6.244309272916741,5.137794995993318
Fourier Ramps,7,"[50, 100, 50]",1e-05,5,1024,41.70858653245961,37.97384369505558,49.235424767823616,46.93124037657316,3.700970980004058
Fourier Ramps,7,"[50, 100, 50]",0.0001,5,1024,15.179983536188454,12.132471917345798,19.39306999342328,15.292973040734587,3.510215670001344
Fourier Ramps,7,"[50, 100, 50]",0.001,5,1024,10.62230577458454,8.72162613957332,10.672689680629023,8.32868579351158,3.4615412750063115
Fourier Ramps,7,"[50, 100, 50]",0.01,5,1024,9.151085525441133,7.569478188295014,8.87584865683136,7.124569737394376,3.697352390998276
Fourier Ramps,7,"[50, 100, 50]",0.1,5,1024,14.169491501006299,12.102796357168856,18.819243390743747,14.721695247850649,5.783760653001082
Fourier Ramps,7,"[50, 100, 50]",1e-05,5,2048,42.40138173003349,38.706200625055104,49.88177687982036,47.596444753763635,3.136653446999844
Fourier Ramps,7,"[50, 100, 50]",0.0001,5,2048,35.162073443418286,30.822585942709907,43.07670306018495,40.42446939258629,3.0554181409970624
Fourier Ramps,7,"[50, 100, 50]",0.001,5,2048,11.557942389932485,9.703625795626786,12.975535563895685,10.097888129436672,3.031481009995332
Fourier Ramps,7,"[50, 100, 50]",0.01,5,2048,10.205820959412195,8.468120438834804,9.936565199064773,7.860250648902248,2.9623378010001034
Fourier Ramps,7,"[50, 100, 50]",0.1,5,2048,14.161094501877608,12.21084233356014,18.093732193813427,14.108439918175941,2.9968098839963204
Fourier Ramps,7,"[50, 100, 50]",1e-05,10,256,22.045255936016,17.358175869751566,29.003557721354206,25.23296874281047,16.086076122999657
Fourier Ramps,7,"[50, 100, 50]",0.0001,10,256,10.632740772329582,8.741223010517771,10.747422177676865,8.364711626843025,15.808011478999106
Fourier Ramps,7,"[50, 100, 50]",0.001,10,256,8.520789383989909,6.9972040639708935,8.551361489966306,6.829622554829397,16.5781038540008
Fourier Ramps,7,"[50, 100, 50]",0.01,10,256,6.256808287293262,4.808498166248283,6.651981967297831,4.973541009289352,16.523414787006914
Fourier Ramps,7,"[50, 100, 50]",0.1,10,256,5.841913460230233,4.525767428134575,8.595999551897775,6.730575658028469,16.280139075002808
Fourier Ramps,7,"[50, 100, 50]",1e-05,10,512,37.45498239890238,33.441059496947,45.26134381641689,42.8119765281071,9.232079079993127
Fourier Ramps,7,"[50, 100, 50]",0.0001,10,512,11.602402872992242,9.680654657790704,11.740644920234672,9.287902934182025,9.032995132998622
Fourier Ramps,7,"[50, 100, 50]",0.001,10,512,8.668208464607769,7.108104595074592,8.971394849943504,7.144253452142858,9.03217634199973
Fourier Ramps,7,"[50, 100, 50]",0.01,10,512,7.10399918607208,5.604461635045645,7.237145760576603,5.632840457205292,9.01654732300085
Fourier Ramps,7,"[50, 100, 50]",0.1,10,512,14.212318850155025,12.04263795461479,19.36601043896488,15.201416640974227,8.8521807060024
Fourier Ramps,7,"[50, 100, 50]",1e-05,10,1024,40.64438752281871,36.824782605664275,48.259240608246444,45.909177350859736,5.4488365030047134
Fourier Ramps,7,"[50, 100, 50]",0.0001,10,1024,13.339101966163634,11.121097553849758,14.860052273426069,11.593143002337834,5.524683956995432
Fourier Ramps,7,"[50, 100, 50]",0.001,10,1024,10.186931315693442,8.354768769090322,10.357166733351782,8.06800767799515,5.927407080998819
Fourier Ramps,7,"[50, 100, 50]",0.01,10,1024,7.694924000518748,6.124517794571096,8.182113465317366,6.2858959498056945,5.873896954995871
Fourier Ramps,7,"[50, 100, 50]",0.1,10,1024,8.133723398187866,6.522355080006077,7.417643266245809,5.863175892250699,5.813927400995453
Fourier Ramps,7,"[50, 100, 50]",1e-05,10,2048,41.83195945293139,38.10146945231221,49.405960557374414,47.108734539775305,4.3980761779967
Fourier Ramps,7,"[50, 100, 50]",0.0001,10,2048,14.649947667370371,11.979364821139665,17.69299554084592,13.833451125092688,4.416692965998664
Fourier Ramps,7,"[50, 100, 50]",0.001,10,2048,10.609194893517746,8.699564848394624,10.58752609053288,8.266521677839233,4.357764596003108
Fourier Ramps,7,"[50, 100, 50]",0.01,10,2048,8.799107279906584,7.262976052398133,8.82578950667313,7.038470822493248,4.453855758998543
Fourier Ramps,7,"[50, 100, 50]",0.1,10,2048,14.148854945386377,12.143158021063904,18.437270636061157,14.396125981365692,4.328112518000125
Fourier Ramps,7,"[50, 100, 50]",1e-05,15,256,14.51714774957663,11.95042819312857,17.779770650675882,13.958477531076491,23.97702840599959
Fourier Ramps,7,"[50, 100, 50]",0.0001,15,256,10.459012990939,8.569053210803837,10.70811570289038,8.304735030625853,23.21501661700313
Fourier Ramps,7,"[50, 100, 50]",0.001,15,256,8.053038343234014,6.502985797270277,8.094550991101956,6.3869871948434636,23.301549910000176
Fourier Ramps,7,"[50, 100, 50]",0.01,15,256,5.4682678209067985,4.136494989444057,13.269663644889595,10.586106832367618,23.275793836997764
Fourier Ramps,7,"[50, 100, 50]",0.1,15,256,4.882764173777457,3.616749653662151,8.838561976330453,6.887548207216586,24.560955927998293
Fourier Ramps,7,"[50, 100, 50]",1e-05,15,512,31.803993800664017,27.34278961923945,39.94251525255164,37.23388992847803,13.198079474001133
Fourier Ramps,7,"[50, 100, 50]",0.0001,15,512,10.830861511213946,8.958485773628528,10.78109542465946,8.48644967474402,13.05794910700206
Fourier Ramps,7,"[50, 100, 50]",0.001,15,512,8.686770053504448,7.158558029262835,8.872436243423996,7.090235934552237,12.87403952999739
Fourier Ramps,7,"[50, 100, 50]",0.01,15,512,6.273816710122906,4.78640033481375,7.049579582776661,5.200769542495969,12.85436531600135
Fourier Ramps,7,"[50, 100, 50]",0.1,15,512,6.19454420479876,4.763816696841226,6.969688278368464,5.345266914456025,12.823511620001227
Fourier Ramps,7,"[50, 100, 50]",1e-05,15,1024,39.04818674186353,35.12653092441058,46.66103360848104,44.2486618812979,7.935716731000866
Fourier Ramps,7,"[50, 100, 50]",0.0001,15,1024,12.11351271441154,10.11945557597062,13.184897775761604,10.298878388639023,7.982520610996289
Fourier Ramps,7,"[50, 100, 50]",0.001,15,1024,8.898132121149047,7.330829901268183,9.522581233400654,7.5476783193676855,8.132607432999066
Fourier Ramps,7,"[50, 100, 50]",0.01,15,1024,7.298396555908821,5.752995647116174,7.584880344061401,5.774470644434231,8.001145037000242
Fourier Ramps,7,"[50, 100, 50]",0.1,15,1024,6.674121561189016,5.158555840848157,7.164171674473559,5.406982397492513,7.76526915699651
Fourier Ramps,7,"[50, 100, 50]",1e-05,15,2048,41.50620455955133,37.73712249302912,49.04139278903863,46.714261718751814,5.825187637005001
Fourier Ramps,7,"[50, 100, 50]",0.0001,15,2048,13.72883348677517,11.422495109971981,15.699202394493858,12.226225108252121,5.895675469000707
Fourier Ramps,7,"[50, 100, 50]",0.001,15,2048,10.429349183573938,8.56400929549617,10.559182920969146,8.197805199368972,5.8878132059981
Fourier Ramps,7,"[50, 100, 50]",0.01,15,2048,8.235875289303635,6.681124391252288,8.49113117058359,6.7326940152064365,5.941446860000724
Fourier Ramps,7,"[50, 100, 50]",0.1,15,2048,9.912850723385876,8.134470568066488,10.84734254250348,8.59440876595957,5.73848017599812
Fourier Ramps,7,"[50, 100, 50]",1e-05,20,256,13.753622379232704,11.365555160334203,15.456357589445812,12.063773947509935,30.582885661002365
Fourier Ramps,7,"[50, 100, 50]",0.0001,20,256,10.15851589751975,8.31984157242894,10.557276440137686,8.189557088536278,29.698820772995532
Fourier Ramps,7,"[50, 100, 50]",0.001,20,256,7.588385042733883,6.009366468173413,7.792959997550825,5.990206310800169,32.76424775000487
Fourier Ramps,7,"[50, 100, 50]",0.01,20,256,4.626472899160322,3.327441835330199,12.01729920727864,10.026287811496026,30.98480166099762
Fourier Ramps,7,"[50, 100, 50]",0.1,20,256,4.575320815000395,3.414710291270101,8.824389276692186,6.668767057741479,30.957974532000662
Fourier Ramps,7,"[50, 100, 50]",1e-05,20,512,22.486963022481582,17.804120674740066,29.266191184150788,25.59113752652422,16.99495477000164
Fourier Ramps,7,"[50, 100, 50]",0.0001,20,512,10.504810731283806,8.62314786198637,10.61952856916283,8.253768380925127,16.439279862999683
Fourier Ramps,7,"[50, 100, 50]",0.001,20,512,8.292940025373078,6.754924915079553,8.882146916451159,7.037538546208887,16.285034431995882
Fourier Ramps,7,"[50, 100, 50]",0.01,20,512,5.798560836329693,4.386867892307738,6.8336410516671595,5.028518960495056,16.816552436001075
Fourier Ramps,7,"[50, 100, 50]",0.1,20,512,5.4525275263117425,4.005739702340762,8.336415597425551,6.459877765218794,16.809580016997643
Fourier Ramps,7,"[50, 100, 50]",1e-05,20,1024,36.97804034330999,32.89950470890499,44.85783145037261,42.37789844514177,9.239860810004757
Fourier Ramps,7,"[50, 100, 50]",0.0001,20,1024,11.955602302306819,9.999163074199855,13.005954162048717,10.171293438260221,9.492554295997252
Fourier Ramps,7,"[50, 100, 50]",0.001,20,1024,9.09250370701172,7.4569537833869965,9.81222424915127,7.741163164150623,9.690408084999945
Fourier Ramps,7,"[50, 100, 50]",0.01,20,1024,6.912089519640633,5.405520035035087,7.039519170700205,5.450940573537675,10.076800996001111
Fourier Ramps,7,"[50, 100, 50]",0.1,20,1024,7.183814863768029,5.535074231633395,8.277623868197956,6.3640663552327,9.841078905999893
Fourier Ramps,7,"[50, 100, 50]",1e-05,20,2048,40.750440850243805,36.94056947247347,48.417009389401805,46.07962763796915,7.217502662999323
Fourier Ramps,7,"[50, 100, 50]",0.0001,20,2048,13.686010058043413,11.376790684530773,15.704118783781166,12.251586467110295,7.279496289003873
Fourier Ramps,7,"[50, 100, 50]",0.001,20,2048,10.137487591449691,8.324760163579072,10.320259223120404,8.026072844160884,7.280683761004184
Fourier Ramps,7,"[50, 100, 50]",0.01,20,2048,7.972765412841363,6.345579477315925,8.487577119190597,6.492811060225585,10.446023307005817
Fourier Ramps,7,"[50, 100, 50]",0.1,20,2048,8.049405925588788,6.528130020467596,8.680370556551198,6.939054242429103,7.575592735003738
Fourier Ramps,7,"[100, 50, 50]",1e-05,5,256,37.571774031318476,33.52152313022125,45.37773234108233,42.90406742485287,8.982364247996884
Fourier Ramps,7,"[100, 50, 50]",0.0001,5,256,11.85124429112544,9.86361867855467,12.346440993287372,9.70985509326859,9.001355517000775
Fourier Ramps,7,"[100, 50, 50]",0.001,5,256,9.242660357764223,7.62637176758411,9.38080952441149,7.444944719454514,9.183490264003922
Fourier Ramps,7,"[100, 50, 50]",0.01,5,256,7.009352004336884,5.600344740494688,7.027447943508869,5.397677505216613,9.023887529001513
Fourier Ramps,7,"[100, 50, 50]",0.1,5,256,6.4722202076070925,4.985649224193374,8.400800259099164,6.543528373828784,9.17020293999667
Fourier Ramps,7,"[100, 50, 50]",1e-05,5,512,40.85402054987365,37.04045984748004,48.52819076271844,46.18827236301274,5.585601767998014
Fourier Ramps,7,"[100, 50, 50]",0.0001,5,512,13.882858635321568,11.4901541036923,16.15786115391748,12.616989595524453,5.561143097998865
Fourier Ramps,7,"[100, 50, 50]",0.001,5,512,10.28442421879213,8.431624451746776,10.500496939170418,8.154574931837901,5.450987249001628
Fourier Ramps,7,"[100, 50, 50]",0.01,5,512,7.752088859647287,6.130641599583369,8.649021031619853,6.597815212629215,5.440824826997414
Fourier Ramps,7,"[100, 50, 50]",0.1,5,512,7.079056670377256,5.5088884843704715,7.971872058727902,6.024528295861641,5.390782387003128
Fourier Ramps,7,"[100, 50, 50]",1e-05,5,1024,41.998088266361236,38.25518140403103,49.54037782920337,47.230900019367816,3.4553044970016344
Fourier Ramps,7,"[100, 50, 50]",0.0001,5,1024,16.079796755519624,12.630925476694419,21.129158498757125,16.943280094091115,3.6887477630007197
Fourier Ramps,7,"[100, 50, 50]",0.001,5,1024,10.591080921564865,8.686643415753698,10.705910734463307,8.317032738359885,3.4919415789991035
Fourier Ramps,7,"[100, 50, 50]",0.01,5,1024,9.144074958484078,7.469245044412733,9.97570942814211,7.908831398403014,3.664120383997215
Fourier Ramps,7,"[100, 50, 50]",0.1,5,1024,8.599368111540059,6.977153660140566,9.620649313076807,7.532597054110337,3.6377649610003573
Fourier Ramps,7,"[100, 50, 50]",1e-05,5,2048,42.26595339344282,38.55870188018994,49.82505028423616,47.541284011922826,2.9881027759984136
Fourier Ramps,7,"[100, 50, 50]",0.0001,5,2048,35.65936782172566,31.474445940545188,43.614398725078324,41.07506108493523,2.991758658004983
Fourier Ramps,7,"[100, 50, 50]",0.001,5,2048,12.128334124373383,10.166735693679218,13.397030581951437,10.422622626887676,3.0209610010060715
Fourier Ramps,7,"[100, 50, 50]",0.01,5,2048,10.143785308390976,8.329961942406898,10.332756776156096,8.095882495602567,2.9341832249992876
Fourier Ramps,7,"[100, 50, 50]",0.1,5,2048,14.166407204665061,12.122863856901091,18.687282771900982,14.60799474710576,2.94613696399756
Fourier Ramps,7,"[100, 50, 50]",1e-05,10,256,22.765609896190373,18.090948588213767,30.0879277491476,26.593762833178538,16.105718799997703
Fourier Ramps,7,"[100, 50, 50]",0.0001,10,256,10.551608484871057,8.684949855024055,10.482261877580536,8.182303968957427,16.88709832400491
Fourier Ramps,7,"[100, 50, 50]",0.001,10,256,8.423006828628274,6.899052612488115,8.694188646086332,6.915827422087404,16.55388292599673
Fourier Ramps,7,"[100, 50, 50]",0.01,10,256,5.730111853889231,4.388144317249275,7.043977577104026,5.320817827432069,16.101085545997194
Fourier Ramps,7,"[100, 50, 50]",0.1,10,256,14.171699088094137,12.095413005931066,18.873392056276757,14.768562571484283,15.905236752005294
Fourier Ramps,7,"[100, 50, 50]",1e-05,10,512,37.69778919849201,33.70540810960475,45.415521431345,42.968678758240124,9.06014314800268
Fourier Ramps,7,"[100, 50, 50]",0.0001,10,512,11.64861358506481,9.702570460156767,12.109605458259976,9.536872878082862,9.300702748994809
Fourier Ramps,7,"[100, 50, 50]",0.001,10,512,9.074297827155332,7.513499950250478,9.677734639454142,7.694771305522077,9.062913096000557
Fourier Ramps,7,"[100, 50, 50]",0.01,10,512,6.836236026169547,5.30623474109907,7.080189709176659,5.398356332957153,8.89637439600483
Fourier Ramps,7,"[100, 50, 50]",0.1,10,512,5.544813469667979,4.248745448821502,10.784453489425964,8.327976994778762,8.744021161997807
Fourier Ramps,7,"[100, 50, 50]",1e-05,10,1024,40.669793556103706,36.83469180587356,48.24224213310151,45.876775565414846,5.477263985994796
Fourier Ramps,7,"[100, 50, 50]",0.0001,10,1024,13.666705765446826,11.309105903305964,15.465850484791774,12.051296565237156,5.656253934001143
Fourier Ramps,7,"[100, 50, 50]",0.001,10,1024,10.312535865501859,8.4414287801459,10.628461009017297,8.241215765434989,5.465094512001087
Fourier Ramps,7,"[100, 50, 50]",0.01,10,1024,7.5536747800915,5.9549404063458145,8.208886719742232,6.257327498460223,5.645527121996565
Fourier Ramps,7,"[100, 50, 50]",0.1,10,1024,8.549181217366318,6.767111288666753,10.784469275391235,8.413406564773213,5.75373028699687
Fourier Ramps,7,"[100, 50, 50]",1e-05,10,2048,41.97000441604938,38.24205057981333,49.49490194923098,47.193402573020634,4.481583255997975
Fourier Ramps,7,"[100, 50, 50]",0.0001,10,2048,15.422539839512313,12.253175258704884,19.653206253444395,15.555877143980704,4.363429748998897
Fourier Ramps,7,"[100, 50, 50]",0.001,10,2048,10.56019172026134,8.679620544054522,10.597276568118762,8.25333451860175,4.261866385997564
Fourier Ramps,7,"[100, 50, 50]",0.01,10,2048,8.619169390394806,7.092351615152842,9.026571601527218,7.20867614605446,8.063720061996719
Fourier Ramps,7,"[100, 50, 50]",0.1,10,2048,9.104348260316822,7.5562577589964,8.768840757187375,7.000863830990534,4.849796458001947
Fourier Ramps,7,"[100, 50, 50]",1e-05,15,256,14.49161880932643,11.851496003573512,17.370135420792824,13.603625230409452,24.07995922799455
Fourier Ramps,7,"[100, 50, 50]",0.0001,15,256,10.424968838233772,8.609786964088208,10.23157345731597,7.991869274713769,24.726885078001942
Fourier Ramps,7,"[100, 50, 50]",0.001,15,256,8.042113532394835,6.497277899418444,8.40642716473352,6.612827405555631,24.65198353100277
Fourier Ramps,7,"[100, 50, 50]",0.01,15,256,4.779749647833538,3.4632481995527145,13.049136782129056,11.064378069312863,24.414827291999245
Fourier Ramps,7,"[100, 50, 50]",0.1,15,256,5.112081660188508,3.724257245555836,9.542874649351273,8.24686380335358,23.421986538000056
Fourier Ramps,7,"[100, 50, 50]",1e-05,15,512,32.73174109782881,28.313058773512033,40.32093330904965,37.568038814036655,12.692728064997937
Fourier Ramps,7,"[100, 50, 50]",0.0001,15,512,10.80480387028439,8.906670199180637,10.55905319247702,8.313453065812734,13.230509207001887
Fourier Ramps,7,"[100, 50, 50]",0.001,15,512,8.42598659773516,6.906207064975102,8.891094145696776,7.085058326480584,13.707221402997675
Fourier Ramps,7,"[100, 50, 50]",0.01,15,512,6.265111172084962,4.812554068505535,6.668819610818576,5.017794621019355,13.897113609004009
Fourier Ramps,7,"[100, 50, 50]",0.1,15,512,5.722060360413605,4.359499487668314,8.026939755177835,6.1740040341533975,12.65487987400411
Fourier Ramps,7,"[100, 50, 50]",1e-05,15,1024,39.460837029714725,35.54647037644329,47.14209207297203,44.7378090032382,7.8311916120001115
Fourier Ramps,7,"[100, 50, 50]",0.0001,15,1024,12.625201246430658,10.479526041780108,13.835130559399182,10.822027371136096,7.993653571000323
Fourier Ramps,7,"[100, 50, 50]",0.001,15,1024,9.34089631426235,7.686354178285047,10.200570805228448,8.012557639595363,7.521351760995458
Fourier Ramps,7,"[100, 50, 50]",0.01,15,1024,6.9760786567457425,5.486889874131555,7.204621745882893,5.595282797079039,7.776112921004824
Fourier Ramps,7,"[100, 50, 50]",0.1,15,1024,14.165452192300664,12.13316352888303,18.62088624698864,14.551068507048475,8.209419195001828
Fourier Ramps,7,"[100, 50, 50]",1e-05,15,2048,40.946684366070045,37.156222986628315,48.56101136585855,46.22987850728593,5.8117939489966375
Fourier Ramps,7,"[100, 50, 50]",0.0001,15,2048,14.146178626003024,11.676678167812707,15.61015117547307,12.202575418085836,5.973696502995153
Fourier Ramps,7,"[100, 50, 50]",0.001,15,2048,10.451109068260696,8.569222618083126,10.640357189797113,8.261565026673088,5.769108162996417
Fourier Ramps,7,"[100, 50, 50]",0.01,15,2048,8.09346813256646,6.52971661635114,8.85100876356967,6.955218082410171,5.731822399000521
Fourier Ramps,7,"[100, 50, 50]",0.1,15,2048,8.136860399949024,6.456120244273452,10.159857846373585,7.821617790950554,5.882726301999355
Fourier Ramps,7,"[100, 50, 50]",1e-05,20,256,14.335505336028998,11.859446400991255,16.867432210172005,13.211057325019066,31.79715951599792
Fourier Ramps,7,"[100, 50, 50]",0.0001,20,256,10.239132372198371,8.389213735976151,10.489072022167148,8.139635071941818,30.462059077995946
Fourier Ramps,7,"[100, 50, 50]",0.001,20,256,7.49062101429019,5.9688955465415106,7.830533380148366,6.060146129772834,31.597182675999647
Fourier Ramps,7,"[100, 50, 50]",0.01,20,256,4.574693321493592,3.2833567198012212,9.06749863211725,7.527330690241146,30.99084403300367
Fourier Ramps,7,"[100, 50, 50]",0.1,20,256,4.443366475218765,3.193879104726944,8.566431069916662,6.635012222554843,30.66585625600419
Fourier Ramps,7,"[100, 50, 50]",1e-05,20,512,23.136070816607134,18.399658977834683,30.571906819563743,27.03835991356686,16.579544225001882
Fourier Ramps,7,"[100, 50, 50]",0.0001,20,512,10.54732483630138,8.637653778258372,10.717569045971894,8.320338588003237,17.04248221099988
Fourier Ramps,7,"[100, 50, 50]",0.001,20,512,8.313662980431722,6.763893666602498,8.574798684338818,6.7921524093758805,16.619289504000335
Fourier Ramps,7,"[100, 50, 50]",0.01,20,512,5.648108494356244,4.333895167942858,11.293958397547792,8.96626114706338,16.20920396300062
Fourier Ramps,7,"[100, 50, 50]",0.1,20,512,4.957164629133248,3.6645265394287105,8.995775324953353,7.310921970849922,16.16209463300038
Fourier Ramps,7,"[100, 50, 50]",1e-05,20,1024,37.916265972404005,33.904376380038755,45.68985805567546,43.23646141569215,9.563822875999904
Fourier Ramps,7,"[100, 50, 50]",0.0001,20,1024,11.756347907515112,9.756067551135866,11.974231001652702,9.432435337340625,9.501771731993358
Fourier Ramps,7,"[100, 50, 50]",0.001,20,1024,8.512808660459946,6.979228409458862,9.108992069991933,7.237851218854314,9.515352049005742
Fourier Ramps,7,"[100, 50, 50]",0.01,20,1024,6.9780037866521285,5.407683290660168,7.836150199845151,5.8157667245975775,10.435871622998093
Fourier Ramps,7,"[100, 50, 50]",0.1,20,1024,14.175020913652295,12.198137208035327,18.278033532054582,14.26137319920287,10.321997322003881
Fourier Ramps,7,"[100, 50, 50]",1e-05,20,2048,40.758944616586355,36.95097042522224,48.416512287170775,46.08012022850041,7.322305392997805
Fourier Ramps,7,"[100, 50, 50]",0.0001,20,2048,13.944350454803597,11.554973591154925,16.315851418522918,12.750068251002562,7.108347511995817
Fourier Ramps,7,"[100, 50, 50]",0.001,20,2048,9.8750251869684,8.066302748483572,10.428745064011085,8.070662910603854,7.160023257994908
Fourier Ramps,7,"[100, 50, 50]",0.01,20,2048,7.619802271428831,6.025559503130224,8.13758198075898,6.169408540399559,7.045818348000466
Fourier Ramps,7,"[100, 50, 50]",0.1,20,2048,6.567001524935648,5.0681871591602405,7.632576871286549,5.7245819466897645,7.308634758999688
Fourier Ramps,8,"[30, 30]",1e-05,5,256,37.65318819915212,33.630146438164005,45.4697722888302,43.02024941537933,6.591325624998717
Fourier Ramps,8,"[30, 30]",0.0001,5,256,13.284436489524792,11.009707792588266,15.469905210871072,11.959788169306588,6.833767656993587
Fourier Ramps,8,"[30, 30]",0.001,5,256,9.887991932763443,8.109368462872569,10.20556423961673,7.900730780188055,6.715055888002098
Fourier Ramps,8,"[30, 30]",0.01,5,256,7.1007696866955285,5.560664304950421,7.370156237885937,5.54378127171178,6.997678293999343
Fourier Ramps,8,"[30, 30]",0.1,5,256,6.442555880184106,5.05509776539461,7.1767748700257625,5.410708660052069,6.73959365200426
Fourier Ramps,8,"[30, 30]",1e-05,5,512,40.99272797570279,37.1385742664741,48.749831859327394,46.38881640500468,4.097521994000999
Fourier Ramps,8,"[30, 30]",0.0001,5,512,14.351787056323962,11.664092262355972,17.348584525785817,13.350715599401909,4.277066087001003
Fourier Ramps,8,"[30, 30]",0.001,5,512,10.475227389959096,8.652397499346097,10.410498813154872,8.094466060517563,8.329628773004515
Fourier Ramps,8,"[30, 30]",0.01,5,512,8.286752758539793,6.6770174161873435,8.896348959168368,7.026887041861453,4.4116188879997935
Fourier Ramps,8,"[30, 30]",0.1,5,512,6.721065987650642,5.241694515879361,7.56069663935039,5.764765149871406,4.155904077000741
Fourier Ramps,8,"[30, 30]",1e-05,5,1024,41.85954910910046,38.20236215809897,49.01980504091433,46.725086657260384,2.9643582239950774
Fourier Ramps,8,"[30, 30]",0.0001,5,1024,28.741048010961237,24.04468947593416,36.815182674499134,33.87506541693818,2.810418230998039
Fourier Ramps,8,"[30, 30]",0.001,5,1024,10.854157116700536,8.905951698822877,10.759133313279111,8.447714212145934,2.875898739999684
Fourier Ramps,8,"[30, 30]",0.01,5,1024,9.233304274883162,7.610266943252824,9.508802800481089,7.498293241628759,2.803160620002018
Fourier Ramps,8,"[30, 30]",0.1,5,1024,9.01738827766055,7.196738558944863,10.084227544334722,7.966005411048481,2.8692461519967765
Fourier Ramps,8,"[30, 30]",1e-05,5,2048,41.45252002972428,37.744551127057974,48.664324848235864,46.340284295057245,2.3721774049990927
Fourier Ramps,8,"[30, 30]",0.0001,5,2048,33.993890957443675,29.590383896708406,41.62519576406574,38.89767010933923,2.2488562259968603
Fourier Ramps,8,"[30, 30]",0.001,5,2048,13.57865447686006,11.388218216352506,16.166131976974533,12.517602651461655,2.235611135001818
Fourier Ramps,8,"[30, 30]",0.01,5,2048,10.247495762833832,8.429343540853266,10.464184406885797,8.112532095856741,2.217693614999007
Fourier Ramps,8,"[30, 30]",0.1,5,2048,8.845855828194637,7.221607843763536,9.581266962655173,7.597829809987472,2.2234730729978764
Fourier Ramps,8,"[30, 30]",1e-05,10,256,28.81595876111036,23.827355161878586,37.339983450475835,34.26824133419795,13.338800746998459
Fourier Ramps,8,"[30, 30]",0.0001,10,256,11.278206030279426,9.389977032073388,11.91689789986224,9.300124693241758,13.15939364899532
Fourier Ramps,8,"[30, 30]",0.001,10,256,8.621405817045746,7.0841483957372855,9.286723954657125,7.319724127302514,12.609522764003486
Fourier Ramps,8,"[30, 30]",0.01,10,256,7.185366376613018,5.640608751437096,6.711240186341506,5.318348718403368,12.618958580002072
Fourier Ramps,8,"[30, 30]",0.1,10,256,5.810067742788004,4.454594191763181,8.16781207966992,6.479261673284525,12.545756883999275
Fourier Ramps,8,"[30, 30]",1e-05,10,512,40.09500527623006,36.198788158968306,47.388535701589646,44.94828023431349,7.103535305999685
Fourier Ramps,8,"[30, 30]",0.0001,10,512,13.534829767067071,11.244461906077326,16.13719961445604,12.491606444589939,7.253642848998425
Fourier Ramps,8,"[30, 30]",0.001,10,512,9.629008566069242,7.915709089752833,9.71695618466092,7.59672818411405,7.106037362005736
Fourier Ramps,8,"[30, 30]",0.01,10,512,6.809207971521989,5.283499075059126,6.925676917372673,5.2121302675575265,7.084919450004236
