mode,n_features,max_depth,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,3,6,50,8.179136037653457,6.47001607303402,15.216146890877118,14.1175280422607,0.190825599944219
Calendar,3,6,100,8.175890602747927,6.465086188236059,15.210781735003506,14.117494438219333,0.3394132999237627
Calendar,3,6,150,8.180086902568322,6.465396127985606,15.203308580178629,14.11009779286391,0.5172175000188872
Calendar,3,6,200,8.186925502839387,6.472204834900364,15.207953741080992,14.112932244835957,0.6323612999403849
Calendar,3,8,50,7.91464450812945,6.274661392512784,15.099919751054252,14.149402482627456,0.19337470002938062
Calendar,3,8,100,7.915222330114079,6.275008227005097,15.09985561910403,14.149434758967194,0.4019434000365436
Calendar,3,8,150,7.913242358220613,6.274260640678872,15.101667368616576,14.149431408701352,0.5524848999921232
Calendar,3,8,200,7.9121616583735594,6.272284346905105,15.103297318284403,14.152592483167844,0.7478164000203833
Calendar,3,10,50,7.809403155283234,6.216194677577376,15.051664473924745,14.157791737617753,0.26710530009586364
Calendar,3,10,100,7.806909481630514,6.214270229945145,15.044784177710842,14.151852520472183,0.4499325000215322
Calendar,3,10,150,7.807812154718903,6.213353369700742,15.055183071076225,14.162319155851755,0.6200591999804601
Calendar,3,10,200,7.806741127699669,6.212962699920379,15.05311648555814,14.16099967100894,0.8426203998969868
Calendar,3,12,50,7.779502762603414,6.197292424622677,15.048582089228807,14.174019764095503,0.26199769997037947
Calendar,3,12,100,7.777515274182319,6.196842001734824,15.039764107513244,14.165615436456733,0.4691742999712005
Calendar,3,12,150,7.777040832820854,6.196286530308389,15.035706995564329,14.163262457935494,0.6765350999776274
Calendar,3,12,200,7.7771341818251605,6.195699881649692,15.042381909351628,14.16795605234633,0.9317084000213072
Calendar,4,6,50,6.254460839339077,4.955045514211697,10.17867371499782,7.966157975449033,0.2109596999362111
Calendar,4,6,100,6.233913392784861,4.938835484510458,10.149219748933325,7.952571759990261,0.3641701000742614
Calendar,4,6,150,6.228729418763361,4.933296115219615,10.146995999602373,7.943621109874019,0.47137929999735206
Calendar,4,6,200,6.233352757116832,4.936674767087833,10.161507285580614,7.961025629977716,0.6918280998943374
Calendar,4,8,50,5.179031935281308,3.9194220661926362,9.814482062954985,7.683302000169742,0.23928810004144907
Calendar,4,8,100,5.1783698204811826,3.9179890673415096,9.813128204548534,7.681402016315446,0.40734639996662736
Calendar,4,8,150,5.175166792867119,3.9145730013723714,9.811338354404409,7.672997316088627,0.6062566000036895
Calendar,4,8,200,5.180598938577439,3.9174227954781524,9.811214487874206,7.677624868241116,0.7672854999545962
Calendar,4,10,50,4.576902960390405,3.3081012628459616,9.700731993661533,7.602019961008436,0.2495048000710085
Calendar,4,10,100,4.568270313090893,3.2984353682696783,9.693732156456086,7.593340582508656,0.47862890001852065
Calendar,4,10,150,4.572131115803297,3.303999539835595,9.69571686207693,7.595892570498217,0.7187837000237778
Calendar,4,10,200,4.572853387655918,3.304424294475962,9.699046673582297,7.596521507672091,0.935786799993366
Calendar,4,12,50,4.277648061124662,3.005925385783717,9.621799273754402,7.571827359299663,0.31990689993835986
Calendar,4,12,100,4.272025692173194,2.9994352105131363,9.624487883878063,7.573178826317946,0.5507743000052869
Calendar,4,12,150,4.270358657486585,2.998600051878344,9.626994870836935,7.575013670527808,0.8393026000121608
Calendar,4,12,200,4.270294084272802,2.9980212943197486,9.625558894552912,7.574664111632178,1.118902999907732
Calendar,5,6,50,6.220532400811747,4.945681849596182,10.192863515150716,7.98711785425575,0.24293260008562356
Calendar,5,6,100,6.22467089347,4.950724557217758,10.171092988236367,7.962628798510318,0.40694350004196167
Calendar,5,6,150,6.205371434275416,4.932551625488375,10.15892114457035,7.95754045005587,0.6351112000411376
Calendar,5,6,200,6.212268252250013,4.940439150349004,10.177936752121294,7.968039851903017,0.7941775000654161
Calendar,5,8,50,4.9384373366769845,3.7960325816284466,9.780597032417182,7.665321340411199,0.26617700001224875
Calendar,5,8,100,4.927253464945386,3.7832380220103166,9.753140738092869,7.649356056035941,0.4591562000568956
Calendar,5,8,150,4.949284582519524,3.801683990932729,9.754746815180575,7.654164955785878,0.7311451999703422
Calendar,5,8,200,4.928820501943483,3.7876718473121302,9.763339441233764,7.652503776922398,0.9226262000156567
Calendar,5,10,50,3.9247799545742637,2.9123926843316688,9.675420770719983,7.620106299650052,0.3107831999659538
Calendar,5,10,100,3.89671841867755,2.8952191247396892,9.668341029072973,7.6197938934872465,0.5539071999955922
Calendar,5,10,150,3.902829959698647,2.8983819463410794,9.667757855942721,7.6189260506099945,0.8410253999754786
