mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,3,10,0.0001,150,14.020849192599929,12.002920938243406,18.519257358274125,14.477812603322773,0.27085879992228
Calendar,3,10,0.0005,150,13.467665092196336,11.49439332792962,18.187948777121374,14.256504379837844,0.24707419995684177
Calendar,3,10,1e-05,200,14.146454757750552,12.118202800485383,18.595247186489615,14.53056997368243,0.30852159997448325
Calendar,3,10,5e-05,200,14.068949213153081,12.047058400754825,18.5483701805262,14.49797256143589,0.313893000013195
Calendar,3,10,0.0001,200,13.973080312485584,11.959080634027936,18.490417646922296,14.457900552951239,0.30264200002420694
Calendar,3,10,0.0005,200,13.249866734992803,11.29363857630923,18.059088236129348,14.175221773474842,0.3147878999589011
Calendar,3,12,1e-05,50,14.161137722041488,12.1316696469499,18.604179624159904,14.536800823758428,0.1396326000103727
Calendar,3,12,5e-05,50,14.1415695746231,12.113738943173521,18.592312579094138,14.528489573437367,0.12393569992855191
Calendar,3,12,0.0001,50,14.117199454748008,12.091406588960957,18.577547154331253,14.518168630744754,0.14528559998143464
Calendar,3,12,0.0005,50,13.924881143970788,11.91516293744061,18.461383778946136,14.437635750106173,0.14712550002150238
Calendar,3,12,1e-05,100,14.15622923667388,12.127177047161949,18.60120069465117,14.534709019346964,0.21269039995968342
Calendar,3,12,5e-05,100,14.117168379864948,12.091377725771071,18.577526731994126,14.51816719691279,0.22745250002481043
Calendar,3,12,0.0001,100,14.068661677370134,12.046923704352624,18.548162928805937,14.497691065483417,0.20249609998427331
Calendar,3,12,0.0005,100,13.691465713429793,11.70096527350374,18.32131686059887,14.343034299860665,0.21881929994560778
Calendar,3,12,1e-05,150,14.151321903710803,12.122685953245922,18.59822287641881,14.532619604399716,0.3063960999716073
Calendar,3,12,5e-05,150,14.092865667118817,12.069103157261509,18.562814695456684,14.50790153692989,0.27736569999251515
Calendar,3,12,0.0001,150,14.020438534831198,12.00274000888383,18.51901998013066,14.477454257735978,0.30083229998126626
Calendar,3,12,0.0005,150,13.465611188456482,11.493368753185775,18.186778203956596,14.2547563189158,0.32984070002567023
Calendar,3,12,1e-05,200,14.146416368775979,12.118196250573709,18.595246029030005,14.53053440216521,0.36785009992308915
Calendar,3,12,5e-05,200,14.068637019929966,12.046900821907876,18.548154428205596,14.497689886164128,0.39188480004668236
